MAC1,MAC2,duration,frequency
0012f04d7fdc,000cf1ce35fe,1,2
0012f04d7fdc,000f66c9f65d,23,3
000f66c9f65d,000e356f1357,120,1
00ae42fbe382,0012f0c0e196,280,2
0012f0c0e196,00042380963b,1739,3
0012f0c0e196,000c41d7de06,625.75,32
000cf1af5de1,000f66c9f65d,129,2
001217c93e63,000c41d7de06,635.83,100
000cf1af5de1,0012f04d7fdc,75.0819672131148,366
00ae42fbe382,0012f081c713,20.5,2
00053c3737fc,000fb5ec34a6,295,2
000d93b633ec,0013ced973e9,22,2
000393a9428e,00904bad8a2e,16,1
000c41d7de06,0012f0bbb688,113.60650887574,338
000c41d7de06,0012f0c6a17f,86.2860262008734,458
0012f0bbb688,00028a536ff4,53.3720930232558,43
00028a536ff4,0012f0c6a17f,21.1632653061224,49
0012f0fc1778,00054ea41e26,35,4
00ae42fbe382,000fb52eee52,2355.66666666667,3
00ae42fbe382,00904b2f31b2,35,1
000fb52eee52,00904b2f31b2,393.5,4
00904b2f31b2,00054e86b2e1,331.25,4
00054ea41e26,000fb52eee52,674.666666666667,6
00054ea41e26,001310e14dd2,1849.66666666667,3
000fb52eee52,001310e14dd2,715.666666666667,3
00054ef033f7,00028a536ff4,515.235294117647,51
00054e86b2e1,00054ea41e26,652.882352941176,17
00054ea41e26,0012f09832e9,83.3448275862069,29
00904bb27026,001150bf5a13,558.392857142857,28
0012f082b0ae,00054ef033f7,160.08,425
001150bf5a13,00601d8993e8,766.4,15
000d93b633ec,0090960ca8cb,273,2
001310e14dd2,00054e86b2e1,1774.66666666667,6
0012f04d7fdc,001150bf5a13,31.4247787610619,113
0012f09832e9,000c41d7de06,114.556962025316,158
0012f0c6a17f,0012f0fc1778,26.6,45
0012f0c8197c,0030bde66874,62.2,15
0012f04d7fdc,000e35b58b9a,30.875,8
0012f04d7fdc,00904bb27026,77.4539877300613,163
00904bb27026,00054e2e3307,345.066666666667,30
0012f0110374,000af4b7acda,60.8307692307692,130
0012f0110374,00904bb27026,199.418604651163,43
00054e86b2e1,0012f0b38047,260.181818181818,22
0012f0c8197c,0012f0110374,81.8723404255319,94
00092dc55e11,00022d787170,62,1
0009eff888df,000af4b7acda,1,1
000af4b7acda,00054edd524f,52,4
00054edd524f,000fb5ec34a6,136,2
000d88dd803a,000c41d7de06,603,5
00028a536ff4,000fb52eee52,381.333333333333,12
001310e14dd2,000d88dd803a,2061,1
001310e14dd2,000625e449be,586.642857142857,14
001310e14dd2,000e35fe55ae,601.5,2
000e35fe55ae,000b7daae405,144,1
0009eff71b7c,000e354fe2f6,119,1
00054e2e3307,0012f0e66b40,322.833333333333,12
0012f0e66b40,000fb5ec34a6,508,3
00028a536ff4,000e35fe55ae,726.777777777778,9
000fb5ec34a6,001150bf5a13,333.75,8
001310e14dd2,00022d167a3a,250.7,10
001310650506,0011246cad07,14.1,10
0011246cad07,000e352f0161,4,1
000af4b7acda,000b7d2eb8fe,291.553191489362,47
00ae42fbe382,001195fa35dd,68,2
003065cb6149,00904b815985,142.285714285714,7
00095bf980e6,0012f0a4b124,237.166666666667,12
0012f081c713,00095bf980e6,15,1
00ae42fbe382,00095bf980e6,465.5,2
001150bf5a13,00054e11577b,225.5,2
00054e11577b,000af4b7acda,2,1
000cf1af5de1,000b7d2eb8fe,1406.80769230769,52
001217c93e63,00095bf980e6,106.428571428571,7
000393a9428e,000e3582d399,37.3333333333333,6
000f6672f864,00095bf980e6,69,1
000f6672f864,00054e86b2e1,402.285714285714,7
000f6672f864,00ae42fbe382,69,1
0012f0f635fa,00054e86b2e1,26.625,8
0012f0f635fa,00022d167a3a,16.5555555555556,9
0012f0f635fa,000c41d7de06,19.875,8
0012f0bbb688,00022d167a3a,87.2307692307692,13
0012f0bbb688,000f6672f864,20.3076923076923,13
0012f0b38047,0012f0bbb688,38.1463414634146,41
0030655c7f90,00904b74d63f,2,1
00904b74d63f,000d93612960,14,1
0009b7a2ab89,00904b08721c,1840.5,2
0012f0a6ca93,00054e11577b,483,1
0012f0a6ca93,000b7d2eb8fe,92.3888888888889,18
000b7d2eb8fe,0012f0f635fa,146.75,136
0012f0f635fa,0030bde66874,145.964285714286,56
0030bde66874,00054e2e3307,1976.22222222222,9
0012f0f635fa,0012f0b38047,109.37908496732,153
000cf1af5de1,0012f0b38047,437.727272727273,55
00ae42fbe382,00028a536ff4,211.333333333333,3
001150bf5a13,000cf1af5de1,320.418181818182,55
00054ea41e26,00ae42fbe382,22.2,5
0012f0b38047,00028a536ff4,70.75,4
001217c93e63,00054ec291ca,1317.5652173913,23
001217c93e63,00054ea41e26,629.923076923077,13
00054ec291ca,00054ea41e26,87.5,2
00054ec291ca,003065a97bb7,1002.8125,16
00054ea41e26,003065a97bb7,124.166666666667,6
00022d167a3a,00028a536ff4,888,2
00022d167a3a,00054ea41e26,873.25,4
00028a536ff4,00054ea41e26,1112.83333333333,6
00028a536ff4,00054e86b2e1,726.74358974359,39
000c41d7de06,0012f0a4b124,311.849056603774,53
0012f0a4b124,00054ea41e26,435.333333333333,6
00054ea41e26,0012f0b38047,391.25,4
00028a236470,0012f0a4b124,263.323529411765,34
00028a236470,00028a536ff4,1598.77272727273,110
0012f0a4b124,00028a536ff4,341.545454545455,11
00054ef033f7,0012f09832e9,100.780487804878,164
000e35fe55ae,00054ea41e26,919.333333333333,3
0012f0a4b124,001217c93e63,535.285714285714,14
0012f0a6ca93,0014a5ad9f5b,63.1875,16
0014a5ad9f5b,00053c3737fc,847.333333333333,3
00053c3737fc,000af4b7acda,79.7142857142857,77
0012f09832e9,00028a536ff4,168.194444444444,36
0012f0a6ca93,00601d8993e8,57.3333333333333,6
00054e86b2e1,003065a97bb7,515.820512820513,39
00601d29a832,000c41d7de06,69.6,10
000c41d7de06,00028a236470,422.074324324324,148
00028a236470,00022d167a3a,693.666666666667,6
00054ef033f7,000e35fe55ae,253.285714285714,35
0012f0a6ca93,000e2efb5233,47.5641025641026,39
000af4b7acda,000e35f55c7a,24.125,8
000e35f55c7a,000e2efb5233,4.5,2
000e35f55c7a,0012f0f635fa,27,1
00ae42fbe382,00095bed5cb5,619,1
00095bed5cb5,000b7db2cd2d,67,1
00095bed5cb5,00055da35bfa,67,1
000b7db2cd2d,00055da35bfa,3820.25,4
00ae42fbe382,0012f0f635fa,11.3333333333333,3
001124aa147a,00022d772c3a,21,1
000e3582d399,00022de1cf7f,63,2
00042380963b,00022d167a3a,107.666666666667,3
0012f04d7fdc,000e35f55c7a,97.5,2
0012f04d7fdc,0012f0110374,66.2283464566929,127
000e35cc7944,000af4b7acda,60.0344827586207,29
001124a51256,00054e11577b,8,1
000d93847864,00904b486966,248,1
00022d167a3a,00054ec291ca,62,1
00022d167a3a,00055da35bfa,105.6,5
00055da35bfa,00ae42fbe382,395,1
000d9383bb01,000d93847864,432,1
004096ed1367,001217c93e63,179.4,25
000e2efb5233,000b7d2eb8fe,228.227272727273,44
0012f0a4b124,00022d167a3a,207.166666666667,6
000e2efb5233,000e356f1357,237.541666666667,72
0012f0a4b124,001195fa35dd,41,8
0012f0f635fa,0012f0a4b124,30.6,5
001195fa35dd,0012f0f635fa,23,1
001195fa35dd,001310e14dd2,26.2,5
001195fa35dd,003065a97bb7,81.2,5
009096226a8e,00022d6e0c8b,56,1
0030bde66874,000b7de80d7f,278,1
00054ef033f7,000f6672f864,96.7272727272727,11
000f6672f864,001217c93e63,240,3
000af4b7acda,00601d8993e8,78.1666666666667,6
001217c93e63,000fb52eee52,590.173913043478,23
000fb52eee52,003065a97bb7,458.538461538462,13
00054ebdf194,000c41d7de06,928.2,5
0012f0b38047,000fb52eee52,215.444444444444,9
0012f0b38047,00054ef033f7,240.1875,32
0012f0b38047,000625e449be,286.407407407407,27
000c41d7de06,000b7daae405,801.22,50
000b7daae405,00054ef033f7,296.95,20
000c41d7de06,0012f0b38047,527.608695652174,23
000625e449be,000f6672f864,599.333333333333,9
000f6672f864,00022d167a3a,835.6,5
00904b288f4e,0009b7a2ab89,90.5,2
00053c3737fc,000b7d2eb8fe,126.333333333333,6
00053c3737fc,0012f0e66b40,1630.83333333333,6
0012f0f635fa,00053c3737fc,141.172839506173,81
000b7d782fc4,0012f0f635fa,47.3333333333333,3
00054ea41e26,000c41d7de06,340.777777777778,27
00054ea41e26,00055da35bfa,921.714285714286,14
00054ea41e26,0012f082b0ae,149.473684210526,57
000c41d7de06,0012f082b0ae,271.832985386221,479
0012f082b0ae,001310e14dd2,253.384615384615,13
0012f0c6a17f,001310e14dd2,25.2222222222222,18
0012f09832e9,001310e14dd2,42.9166666666667,12
0012f0ba51c0,001310e14dd2,2617,5
0012f0d9baad,000c41d7de06,44.4581005586592,179
00904bb27026,000e35cc7944,937.6,5
0012f09832e9,000b7d782fc4,36,2
0014a4cd53bf,0009b7a2ab89,134.1,10
0012f0d9baad,00022d167a3a,24.4090909090909,22
0012f0c6a17f,000b7db2cd2d,95.027027027027,74
00022d167a3a,000b7db2cd2d,8308.33333333333,3
000b7d3e6508,000e35f29016,1,3
001124fc442d,00904b7c6496,626,1
00054ef033f7,001310e14dd2,96,9
00022d167a3a,000fb52eee52,96.6666666666667,6
000f6672f864,000fb52eee52,526.2,5
000e35f576d9,00022d167a3a,512,2
00ae42fbe382,000e35f576d9,111,1
000e35f576d9,000625e449be,440,1
00ae42fbe382,004096ed1367,3404,1
00ae42fbe382,0030bd92ecfa,3404,1
00022d167a3a,004096ed1367,64.2,5
00022d167a3a,0030bd92ecfa,6252,4
004096ed1367,0030bd92ecfa,10382.5636363636,55
004096ed1367,000625e449be,229.333333333333,3
004096ed1367,00054ec98797,2.53333333333333,15
000625e449be,00054ec98797,324.615384615385,13
00054ec291ca,000c41d7de06,716.212121212121,33
00054ec291ca,00095b7ebec0,1799,2
00054ec291ca,000b7daae405,326.857142857143,7
000c41d7de06,00095b7ebec0,441.25,4
00095b7ebec0,003065a97bb7,922.5,4
00095b7ebec0,000b7daae405,422,1
0014a5ad9f5b,000e35cc7944,1127,13
0014a5ad9f5b,00601d9e8ca6,436.714285714286,7
000e35cc7944,00601d9e8ca6,900.5,6
000e35cc7944,001150bf5a13,1041.46153846154,13
001310e14dd2,001217c93e63,655.7,10
000b7db2cd2d,003065a97bb7,1214.66666666667,15
0009ef9f3eb9,0009ef375545,36,2
000625e449be,00028a536ff4,415.35,20
00ca5da8760e,001310e14dd2,545,5
0012f0c6a17f,001195fa35dd,31.3636363636364,11
001150bf5a13,000b7d2eb8fe,857,9
000dbcf7065c,0009efba948d,38,2
000f6672f864,003065a97bb7,428.333333333333,6
000625e449be,00ca5da8760e,383.9,20
0012f082b0ae,000fb52eee52,196.170454545455,88
0012f082b0ae,00ca5da8760e,608.235294117647,17
000fb52eee52,00ca5da8760e,608.666666666667,6
0012f082b0ae,00022d3c8131,40.25,4
001124a51256,0012f0e66b40,343.058823529412,17
0012f0c6a17f,00ca5da8760e,24.7777777777778,27
001124a51256,0012f0c8197c,100.65671641791,67
00054e86b2e1,00095b7ebec0,43.8,5
0012f0c6a17f,0004230b0edb,40.7673469387755,245
0012f082b0ae,0004230b0edb,164.792717086835,357
0012f082b0ae,0013cea2eb69,128,5
0004230b0edb,0013cea2eb69,53.8571428571429,7
0013cea2eb69,0012f0c6a17f,29.8333333333333,6
00095b7ebec0,0012f0ba51c0,941,2
00095b7ebec0,00ca5da8760e,1853,1
00054ec291ca,0012f0ba51c0,3641,2
00054ec291ca,00ca5da8760e,1679,2
0012f0ba51c0,00ca5da8760e,1480,2
003065a97bb7,00ca5da8760e,2864,1
00ca5da8760e,00054e86b2e1,137.833333333333,6
000a95db15bd,00904b08721c,1,1
0012f09832e9,00ca5da8760e,118.333333333333,6
000e35f7ec4c,00028a536ff4,500.777777777778,9
001124fc442d,000e3528f323,2115,1
000e35f7ec4c,0012f09832e9,84.0344827586207,29
000e35f7ec4c,00028a236470,248.6875,16
00054ef033f7,00ca5da8760e,274.857142857143,7
00ca5da8760e,00055da35bfa,495,2
0012f0f635fa,0012f09832e9,16.25,16
0012f0f635fa,000e35f7ec4c,24.7777777777778,72
00053c3737fc,000e356f1357,484.555555555556,9
00053c3737fc,0012f0c8197c,56.6046511627907,43
00ca5da8760e,000b7db2cd2d,2,1
000c41d7de06,000e35f7ec4c,95.1,40
001310933aaf,000e35f29016,9,2
000c41d7de06,00028a536ff4,378.396226415094,53
0012f0a6ca93,0012f0e66b40,62.4,10
001310e14dd2,000c41d7de06,138.666666666667,6
0012f0c6a17f,00601d29a832,22.1607142857143,56
00601d29a832,000b7db2cd2d,222,1
00601d29a832,00022d167a3a,146.142857142857,7
00022d167a3a,00ca5da8760e,1243.16666666667,6
00028a236470,00ca5da8760e,413.333333333333,6
00601d29a832,00ca5da8760e,226.5,4
00ca5da8760e,000b7daae405,1051,2
0012f0c6a17f,00042380963b,150.227272727273,44
00042380963b,00ca5da8760e,566,2
00ca5da8760e,001217c93e63,964,2
0012f0bbb688,00ca5da8760e,40.8235294117647,17
000c41d7de06,00ca5da8760e,729.666666666667,3
000fb5df709b,0012f0a6ca93,45,5
000fb5df709b,00904bb27026,116.25,4
0012f0c8197c,000e35cc7944,89.9333333333333,30
000fb5df709b,000af4b7acda,13.8196721311475,61
000fb5df709b,0014a5ad9f5b,13.5,2
0014a5ad9f5b,0012f0c8197c,50.15,20
004096ed1367,000c41d7de06,92.8333333333333,48
004096ed1367,000b7daae405,5.4,5
004096ed1367,0012f0f635fa,11.1842105263158,38
004096ed1367,00053c3737fc,37,2
001195fa35dd,00054ec044f6,33.2,5
001195fa35dd,00ca5da8760e,39,1
00054ec044f6,00ca5da8760e,461,5
00904bb27026,0011f5c3839c,118,1
00904bb27026,001346df0185,59.5,2
0011f5c3839c,001346df0185,1039,4
0004235bcfb1,000e3582d399,42.5,2
00601d29a832,00054ef033f7,57.75,8
0012f0bbb688,00054ef033f7,45.0066445182724,301
000b7d2eb8fe,001124a51256,474.103448275862,29
001124a51256,0030bde66874,801.136363636364,22
000af4b7acda,0030bde66874,52.12,25
0012f081c713,00028a236470,41.1111111111111,45
0012f081c713,00601d29a832,13.6666666666667,3
0012f0e66b40,0012f0110374,337,14
0012f081c713,00ca5da8760e,39,3
0012f082b0ae,00054ec98797,356.034482758621,29
00054ef033f7,000fb52eee52,301.240740740741,54
00054ec98797,00022d167a3a,380,2
0012f0d9baad,00028a536ff4,51.6785714285714,28
0012f0d9baad,00ca5da8760e,55.6153846153846,13
0012f0d9baad,0012f082b0ae,29.0532544378698,338
0012f0d9baad,000fb52eee52,43.125,40
00054ef033f7,0012f0d9baad,37.4438502673797,187
0012f0d9baad,00601d29a832,22.6521739130435,23
0012f0ba51c0,00054ef033f7,107.965517241379,29
0012f0a4b124,0012f082b0ae,139.9,60
0012f0a4b124,00055da35bfa,537.2,5
00055da35bfa,0012f0d9baad,36,17
0012f0f8be6d,00306506cfdd,44.6666666666667,3
0012f082b0ae,00054ec044f6,318.311111111111,90
00054ec044f6,0012f0d9baad,44.6697247706422,109
0012f0d9baad,0012f0a4b124,40.8205128205128,39
000d93628794,001124f98708,479,1
0009efba948d,000d28af5491,85,1
00054ec044f6,0012f09832e9,120.729166666667,48
003065cb6149,000d936d9f6f,4504.85714285714,7
0014a5ad9f5b,0012f04d7fdc,92.7358490566038,53
001195fa35dd,000e35f7ec4c,1.75,4
000e35f7ec4c,00054ec044f6,54.25,4
00022d5e5b49,00022d963db3,502,1
00054e86b2e1,00054ec044f6,204.244444444444,45
000e35f7ec4c,000af4b7acda,18.6666666666667,3
000e35f7ec4c,000b7d2eb8fe,1,1
0012f0bbb688,0004230b0edb,36.8684210526316,152
0004230b0edb,0012f0d9baad,30.2385321100917,109
00904baf18e7,0004230b0edb,221,27
0004230b0edb,000c41d7de06,192.062992125984,254
00054ef033f7,0004230b0edb,176.115044247788,113
0012f0c6a17f,0012f0934af5,40.0357142857143,28
0012f0934af5,00ca5da8760e,3,1
000fb5df709b,0012f0e66b40,27,3
000fb5df709b,00054e2e3307,239,10
0012f0a6ca93,000e35cc7944,128,13
00ca5da8760e,0004230b0edb,289.1,10
0012f0f635fa,0004230b0edb,120.444444444444,18
00ca5da8760e,0012f0a4b124,47.3333333333333,3
001124d0d87b,000e35f29016,20,1
0012f082b0ae,004096ed1367,77.0806451612903,62
0012f082b0ae,0012f0c8197c,33,1
004096ed1367,0012f0c8197c,8.8,10
000c41d7de06,0012f0c8197c,246,2
0012f0c8197c,0004230b0edb,1,1
0004230b0edb,004096ed1367,39.9,20
000af4b7acda,004096ed1367,1.42857142857143,7
00054e86b2e1,000b7db2cd2d,950.861111111111,36
00054ea41e26,0012f0d9baad,57.2777777777778,18
00054ea41e26,0004230b0edb,186.8,25
00054e86b2e1,0004230b0edb,199.081967213115,122
0004230b0edb,000625e449be,140.446808510638,94
0004230b0edb,00022d167a3a,220.5,6
0011f5c3839c,0012f0c8197c,492,1
00095bfd076c,000af4b7acda,1,3
000393a9428e,0004235bcfb1,82,1
000fb5df709b,00053c3737fc,1,1
000fb5df709b,0012f0c8197c,97.0714285714286,14
00904bb27026,00053c3737fc,292,16
0012f0c8197c,000b7d2eb8fe,122.791666666667,24
0012f0110374,001124a51256,153.0625,32
0004230b0edb,0012f081c713,19.7209302325581,86
00022d963db3,000e35d7731a,1,1
0012f0f8be6d,0014a5d8f24d,4.5,2
00022df055a2,0014a5d8f24d,10,1
00022df055a2,0010c6e92b5c,3.5,2
000e2efb5233,00904bb27026,275.58,50
000e2efb5233,0012f0f635fa,53.1751313485114,571
000e2efb5233,00053c3737fc,307.363636363636,11
004096ed1367,00028a536ff4,10.0588235294118,17
0012f082b0ae,0030bd92ecfa,771.48,25
0012f082b0ae,00028a536ff4,391.114583333333,96
0030bd92ecfa,00028a536ff4,1331.16666666667,6
0030bd92ecfa,000c41d7de06,955.529411764706,17
0012f0b38047,00054ec98797,432.5,2
000e2efb5233,0012f0110374,191.240740740741,54
000e2efb5233,0012f0e66b40,309.466666666667,15
000e3582d399,001124d0d87b,59,1
0012f0f635fa,0012f082b0ae,47.2352941176471,17
0012f0b38047,0012f0110374,257.2,20
0012f082b0ae,0012f0b38047,103,22
001310e14dd2,0012f081c713,3.5,2
0012f0a6ca93,000423864257,50.5670731707317,164
00022df055a2,00022d736f5a,53.6666666666667,6
000af4b7acda,000423864257,38.3021346469622,609
000423864257,0012f0e66b40,137.547169811321,53
00022df055a2,00904b08721c,34.75,4
000423864257,001124a51256,107.350943396226,265
0004230b0edb,0012f09832e9,87.9528301886792,106
0012f082b0ae,00a111a32c09,291.242424242424,33
0012f0f635fa,00a111a32c09,27,10
004096ed1367,001310e14dd2,8.54545454545454,11
0012f09832e9,00055da35bfa,73.5882352941177,17
0012f09832e9,000d88dd803a,183,4
00054ec98797,00ca5da8760e,837,1
0012f0d9baad,000b7db2cd2d,22.2093023255814,43
0012f0d9baad,0012f0ba51c0,27.1538461538462,39
0012f0b38047,00904bb27026,381.47619047619,21
0012f0c8197c,0012f0e66b40,236.5,10
004096ed1367,000e356f1357,424.125,16
0030653eff99,000d93847864,1878.5,2
009096f92733,009096261e78,1,1
00a111a32c09,00054ef033f7,212.918918918919,37
00028ae96cd1,00022d772c3a,84,1
000d93d2a7da,0010c6542ada,111,1
0009ef8eab01,00904b732d00,76,1
00028a236470,00054ef033f7,328.563492063492,126
000e2efb5233,000fb5df709b,109.2,5
0009ef750878,0090967edb76,147,1
000d28633a53,003065fe77b9,43,1
003065f06e02,00022d772c3a,196,1
00022d772c3a,0010c6542ada,1,1
000423864257,000fb5df709b,67.9411764705882,17
003065c04167,000b7d6e45d5,3232,1
00904b8a759a,00904b18151c,305,1
000423864257,0012f0a48189,120.177419354839,62
000423864257,000cf1af5de1,131.501831501832,273
000fb52eee52,00054ec044f6,530,10
000625e449be,00054ec044f6,430.142857142857,21
000dbcf7065c,001124fc442d,1,1
000d28af5491,001124fc442d,3,1
000dbcf7065c,000d28af5491,30,1
0012f0f635fa,000e35cc7944,170.740740740741,108
001124bde688,009096296b97,294,1
00022d963db3,000e35b79088,22,1
0004230b0edb,000423fc5b7f,22.8888888888889,9
000423fc5b7f,00ca5da8760e,1,1
000423fc5b7f,00054ec044f6,1,1
0012f0f635fa,000423864257,61.6366024518389,1142
000423864257,00054edd524f,169.6875,16
000423864257,0014a5ad9f5b,82.8444444444444,90
000423864257,000e2efb5233,68.4326923076923,312
0014a5ad9f5b,000e2efb5233,942.904761904762,21
00ca5da8760e,00904b2e2596,187,1
00053c3737fc,000423864257,96.9859154929577,71
000423864257,0012f0b38047,122.17094017094,117
000e35f7ec4c,000423864257,35.3076923076923,13
000423864257,000b7d2eb8fe,314.43119266055,109
0012f0b38047,000e35f7ec4c,51.2903225806452,31
0012f0b38047,00054e5b008d,167,23
0012f0f635fa,00054e5b008d,52.6943396226415,265
000423864257,00054e5b008d,86.0733944954128,218
000e35f7ec4c,00054e5b008d,251.666666666667,9
00601d29a832,000e35f7ec4c,40.6666666666667,3
000423864257,00601d8993e8,342.177777777778,45
00601d8993e8,0014a5ad9f5b,3305.4,5
000e358c7be5,00054ec044f6,431.833333333333,42
0012f0f635fa,00054e00a77d,302.444444444444,9
000e35cc7944,000b7d2eb8fe,2547.77777777778,9
0012f04d7fdc,0012f0a48189,132.017543859649,57
0012f0bbb688,0012f0934af5,13.96,25
000e2efb5233,00904b99070e,510.923076923077,13
0012f081c713,0010c676af45,8.33333333333333,3
0010c676af45,0012f0c6a17f,24,7
001124fc442d,000a958cd072,1,1
00054ea41e26,0012f0bbb688,59.6521739130435,46
00022df055a2,00904b01a7d3,2.4,5
00022df055a2,000d9399a296,28.0666666666667,30
0012f0d9baad,00904b2e2596,49.2857142857143,28
0012f0c6a17f,000e35eaadeb,34.8125,16
000e35eaadeb,001217c93e63,2289,6
0012f04d7fdc,00042388de1f,76.6666666666667,27
0012f081c713,000fb52eee52,45.8,10
00022d70f651,0090968ea1e6,124.625,8
000e35f508ca,00022d376955,1,1
000e35f508ca,001124913277,1,1
000e35f508ca,0030653eff99,1,1
001124913277,0030653eff99,3299,1
000e35f508ca,001124759edb,1,1
00022d70f651,009096261e78,50.8,5
0011249ceee6,00904baaf8a6,45,1
000e2efb5233,000cf1af5de1,218.653846153846,130
009096e63089,000d9313040d,344,1
0009ef8eab01,0090967ccbde,61,1
000e2efb5233,00601d9e8ca6,25,5
0011249ceee6,0013ceb5eee9,609,1
0004237fa6a3,000d28633a53,159,1
00042380963b,001310e14dd2,200,2
00904b08d6c5,00022df47f12,10158,1
00904bb15ca1,00022d70f651,58,1
000b7d2eb8fe,0014a5ad9f5b,803.75,12
00022d70f651,0004237fa6a3,32,1
001195fa35dd,00042380963b,34.5,2
00042380963b,000f6672f864,2662.5,2
000e9b7c24d2,00028a7616b8,97.3333333333333,3
000e9bf66bc2,00028a7616b8,1320,2
000e9bf66bc2,000e9b7c24d2,751.333333333333,3
000b7db2cd2d,000c41d7de06,727.1,50
000e3582d399,00053cd77bb2,3,1
0011249c6d5f,001124528ac6,1,10
0014a5ce6e32,001124528ac6,1,1
0011249c6d5f,00904b16c117,1,1
00904b16c117,001124528ac6,8,2
000b7d2eb8fe,00054e5b008d,564.821428571429,28
000e3528f323,000e3582d399,1.6,5
000a9520fd3c,000e2efb5233,1,1
000e2efb5233,00054e5b008d,232.414634146341,41
000e2efb5233,0012f0b38047,217.52,50
000e2efb5233,000e35cc7944,512.210526315789,19
00054e5b008d,00904bb27026,257.185185185185,27
00904bb27026,000b7d2eb8fe,1492.13333333333,15
001310e14dd2,000b7daae405,433.666666666667,3
000625e449be,00a111a32c09,195.771428571429,35
0012f0c6a17f,00a111a32c09,51.7833333333333,60
000e356f1357,0040966eda31,215.666666666667,45
0012f0f635fa,0040966eda31,37.5934426229508,305
0012f04d7fdc,0040966eda31,45.7492354740061,327
00053c3737fc,0040966eda31,28.75,4
00053c3737fc,00054e5b008d,279.809523809524,21
000423864257,0040966eda31,67.3904109589041,146
0040966eda31,00054e5b008d,44,59
0012f0f635fa,00054edd524f,65,33
0040966eda31,0012f0a6ca93,16.875,8
0040966eda31,00054edd524f,11.5,2
0040966eda31,000b7d2eb8fe,201.558823529412,34
00054ea41e26,0012f0e62a78,47.3333333333333,3
0012f09832e9,0012f0e62a78,61.125,8
0012f0e62a78,0004230b0edb,74.5,2
0004230b0edb,001217c93e63,276.162790697674,43
0012f0e62a78,000d88dd803a,37.5,2
00054ea41e26,00054ef033f7,98.8214285714286,28
00409668b245,00904b815985,40.25,8
001217c93e63,0012f0e62a78,74,2
0012f0e62a78,0012f0bbb688,75.5,2
0012f0e62a78,0012f0d9baad,56.3333333333333,3
0012f0e62a78,000fb52eee52,35,1
0012f0e62a78,0012f0c6a17f,35,1
000d88dd803a,0012f0d9baad,34,3
0012f0d9baad,000e358c7be5,47.4882352941176,170
001217c93e63,000e358c7be5,970.298969072165,97
00022df055a2,0010c6542ada,11,2
0012f0ba51c0,0012f0e62a78,131,1
000e358c7be5,00054ea41e26,485.684210526316,38
000e358c7be5,0012f0ba51c0,251.1875,32
00054ea41e26,0012f0ba51c0,253.333333333333,3
0012f0ba51c0,001217c93e63,436.833333333333,12
0012f0ba51c0,000b7db2cd2d,219.375,8
001217c93e63,000b7db2cd2d,851.095238095238,21
0012f09832e9,000b7db2cd2d,97.6206896551724,29
0012f0f635fa,00ca5da8760e,60.3333333333333,3
0012f0d9baad,00054ec291ca,29.9393939393939,33
00054ec291ca,00054ef033f7,327.466666666667,30
000e35d1f93f,0012f0f635fa,62.4424778761062,113
0012f0c6a17f,000e358c7be5,53.452861952862,594
0012f09832e9,000e358c7be5,96.4636363636364,220
0012f0c8197c,00ca5da8760e,8.33333333333333,3
0012f0c8197c,000e35d1f93f,67.0930232558139,43
0012f0c6a17f,00054ec044f6,76.0909090909091,44
0012f0c6a17f,00904b2e2596,72.7843137254902,51
0040966eda31,0012f0c8197c,2.72222222222222,36
0012f0c6a17f,0030bde66874,32.6666666666667,3
0040966eda31,00ca5da8760e,33.6,5
0040966eda31,0012f0ba51c0,50.3157894736842,38
