source,destination,start,fin,AP
b6:a3:dc:a9:38:16,d3:4f:1c:16:fc:ae,1093886934,1093893982,0
11:7e:5d:6b:a8:ad,f6:ab:f2:7f:a8:ad,1093897183,1093902489,1
6d:d3:23:45:a7:b0,f6:ab:f2:7f:a7:b0,1093897182,1093902538,1
6d:d3:23:45:a7:b0,c0:09:a0:48:a7:b0,1093900098,1093902399,1
6d:d3:23:45:a7:b0,e2:57:93:16:a7:b0,1093900290,1093901847,1
11:7e:5d:6b:a8:ad,cb:91:9b:ba:a8:ad,1093898670,1093901561,1
6d:d3:23:45:a7:b0,5f:71:13:8d:a7:b0,1093898200,1093900866,1
12:31:8c:2a:b6:b0,c5:fe:32:0c:80:db,1093897908,1093899185,1
b6:a3:dc:08:1a:00,fe:8b:ba:cd:46:5b,1093898197,1093900037,1
b6:31:ac:a8:95:08,43:a7:36:fe:b4:fa,1093888585,1093893825,1
b6:a3:dc:08:b2:16,0b:a7:36:4f:37:fa,1093899987,1093899990,1
b6:a3:dc:c8:12:10,0b:a7:36:4f:37:fa,1093888767,1093891706,1
b6:93:c7:a9:38:e8,0b:a7:36:fe:b4:fa,1093893687,1093893758,1
b6:93:c7:c8:76:00,0b:a7:36:0a:25:96,1093888094,1093893519,1
bf:ef:c2:e4:95:11,bd:bd:df:17:46:81,1093888500,1093890579,0
25:84:b1:64:80:db,67:bf:74:99:80:db,1093898222,1093901241,1
25:84:b1:64:80:db,d4:1b:eb:da:80:db,1093898980,1093899758,1
25:84:b1:64:80:db,ad:92:bb:40:80:db,1093898201,1093898666,1
11:7e:5d:6b:a8:ad,bd:a7:cb:08:a8:ad,1093899007,1093899317,1
11:7e:5d:6b:a8:ad,99:a1:c5:db:a8:ad,1093899017,1093899727,1
6d:d3:23:45:a7:b0,c3:f3:f3:b3:a7:b0,1093899444,1093899715,1
11:7e:5d:6b:a8:ad,6e:92:41:4a:a8:ad,1093898212,1093902495,1
11:7e:5d:6b:a8:ad,02:0e:39:8b:a8:ad,1093898637,1093899594,1
11:7e:5d:6b:a8:ad,6c:ed:eb:b0:a8:ad,1093893339,1093893764,0
11:7e:5d:6b:a8:ad,6a:ed:fa:da:a8:ad,1093888041,1093893905,1
c7:2f:bf:f5:f4:e3,6e:7d:6e:c8:94:20,1093893053,1093894385,1
61:83:b5:c6:c0:12,11:7e:5d:6b:a8:ad,1093898978,1093902860,0
6d:d3:23:45:a7:b0,8f:4c:dc:c7:a7:b0,1093892822,1093903397,0
57:c1:20:97:e0:35,10:a8:7b:2b:ad:dd,1093891337,1093900620,0
11:7e:5d:6b:a8:ad,c7:09:72:fa:a8:ad,1093888626,1093893738,0
e2:1f:58:85:13:ea,25:84:b1:64:80:db,1093887411,1093898818,1
d5:1b:cd:ca:8c:1d,fc:32:6f:73:3b:0f,1093888730,1093893744,1
25:84:b1:64:80:db,81:6c:69:53:80:db,1093900520,1093903957,1
25:84:b1:64:80:db,8e:e0:dd:12:80:db,1093899903,1093900733,0
25:84:b1:64:80:db,64:a0:ce:a5:80:db,1093888966,1093892870,0
d5:1b:cd:d8:16:39,28:dd:8c:31:0a:e0,1093893005,1093893887,1
ff:ff:ff:ff:ff:ff,ff:eb:49:99:30:0b,1093903955,1093904270,0
6d:d3:23:45:a7:b0,3b:ea:54:56:a7:b0,1093891970,1093892985,0
6d:d3:23:45:a7:b0,56:e3:8b:f7:a7:b0,1093894743,1093894794,0
49:cf:b4:28:fb:51,71:cf:b2:1c:fa:d6,1093902200,1093902782,1
8b:58:f0:05:bb:bc,50:dd:ab:3a:86:e0,1093892312,1093893166,1
d5:1b:a4:d3:b0:bc,70:cf:42:6b:87:e0,1093892851,1093893420,1
c6:e0:d8:41:c9:13,b1:e4:25:2e:ae:a9,1093888569,1093893969,1
12:31:8c:2a:b6:b0,f8:97:10:f6:80:db,1093889713,1093890619,0
25:84:b1:64:80:db,3b:ea:a6:53:80:db,1093892289,1093892292,0
c6:e0:58:09:86:60,8f:e9:f2:9c:ab:f3,1093892390,1093893854,1
4b:8f:a1:48:d4:ba,25:84:b1:64:80:db,1093901413,1093903700,0
25:84:b1:64:80:db,64:a0:70:fe:80:db,1093892201,1093893245,0
83:1e:d0:79:80:49,e4:5b:de:29:f8:76,1093888495,1093893961,0
d5:1b:cd:d8:b4:1c,28:dd:8c:31:0a:e0,1093891691,1093893836,1
cf:d4:62:62:11:75,79:74:50:1b:6f:f1,1093892537,1093894196,0
25:84:b1:64:80:db,75:a7:0b:8a:80:db,1093898660,1093899182,1
c6:e0:58:09:c9:bb,8f:e9:f2:9c:ab:f3,1093891683,1093893907,1
d5:1b:cd:d8:16:c4,28:dd:5b:93:0b:e0,1093885573,1093893036,1
d5:1b:ca:0d:8d:d3,28:dd:42:7a:5e:e0,1093891851,1093893259,1
b6:31:ac:a8:90:00,0b:a7:24:c6:b5:fa,1093891160,1093893267,1
6d:d3:23:45:a7:b0,6a:ed:fa:da:a7:b0,1093898478,1093900059,1
b7:93:c7:08:b2:16,0b:a7:36:7e:62:e0,1093889061,1093890816,1
11:7e:5d:6b:a8:ad,03:50:bd:04:a8:ad,1093891123,1093893311,0
b6:93:c7:08:ac:09,0b:a7:36:fe:44:8d,1093889964,1093892436,1
b7:a3:dc:a9:38:16,0b:a7:36:7e:ee:c2,1093893397,1093893589,1
11:7e:5d:6b:a8:ad,6d:ed:eb:2e:a8:ad,1093890847,1093893371,0
b6:31:ac:a8:95:08,0b:a7:36:fe:b4:fa,1093889500,1093893243,1
b6:a3:dc:a9:38:16,0b:a7:36:4f:f7:96,1093885385,1093893819,1
6d:d3:23:45:a7:b0,01:09:23:45:a7:b0,1093889004,1093892850,1
11:7e:5d:6b:a8:ad,03:50:fb:37:a8:ad,1093893450,1093893875,0
b6:31:ac:a8:f4:10,d4:2a:9b:fb:6c:0e,1093886156,1093890478,1
11:7e:5d:6b:a8:ad,02:50:f5:ac:a8:ad,1093889457,1093893577,0
14:b0:5a:a5:cc:98,92:cf:7e:35:7a:ea,1093888366,1093888661,0
b6:a3:dc:a9:38:16,43:a7:36:4f:f7:96,1093892822,1093893255,1
25:84:b1:64:80:db,6b:ed:eb:b0:80:db,1093888798,1093892796,1
11:7e:5d:6b:a8:ad,07:ed:fa:da:a8:ad,1093899769,1093900262,0
12:31:8c:2a:b6:b0,89:67:5f:70:80:db,1093898315,1093898497,1
12:31:8c:2a:b6:b0,22:3b:66:45:80:db,1093897985,1093901642,0
6d:d3:23:45:a7:b0,88:67:f5:57:a7:b0,1093898662,1093902637,1
76:c6:5b:7e:80:db,00:0e:d7:87:e0:60,1093898368,1093898394,0
76:c6:5b:7e:b6:b0,00:0e:d7:87:e0:60,1093898379,1093898421,0
73:95:2d:b0:80:db,00:0e:d7:87:e0:60,1093898398,1093898439,0
76:c6:5b:7e:a7:b0,00:0e:d7:87:e0:60,1093898381,1093898391,0
b1:2f:bb:0c:b7:2d,00:0e:d7:87:e0:60,1093898395,1093898411,0
11:7e:5d:6b:a8:ad,6c:ed:53:f1:a8:ad,1093893389,1093893577,0
73:95:2d:b0:a7:b0,00:0e:d7:87:e0:60,1093898394,1093898458,0
25:84:b1:64:80:db,f6:cb:f5:6c:80:db,1093889066,1093891152,1
26:d4:f5:53:74:1c,6d:d3:23:45:a7:b0,1093887536,1093889916,1
11:7e:5d:6b:a8:ad,f6:cb:f5:ac:a8:ad,1093890973,1093890998,0
6d:d3:23:45:a7:b0,03:50:52:af:a7:b0,1093889076,1093898135,0
11:7e:5d:6b:a8:ad,5c:99:33:76:a8:ad,1093888643,1093893793,0
b6:a3:dc:c8:de:16,0b:a7:36:fe:44:8d,1093890051,1093893240,1
b6:93:c7:c8:76:00,2d:a2:37:0a:25:96,1093886319,1093890184,1
6d:d3:23:45:a7:b0,6d:ed:fa:37:a7:b0,1093889283,1093890605,0
7c:59:2f:8f:80:db,00:0e:d7:87:e0:60,1093898394,1093898457,0
76:c6:5b:7e:b7:2d,00:0e:d7:87:e0:60,1093898369,1093898458,0
73:95:2d:b0:b7:2d,00:0e:d7:87:e0:60,1093898368,1093898433,0
6d:d3:23:45:a7:b0,6c:ed:fa:da:a7:b0,1093900021,1093900059,0
b6:31:ac:c9:de:16,fe:8b:ba:cd:46:5b,1093888622,1093889972,0
11:7e:5d:6b:a8:ad,6d:ed:bc:04:a8:ad,1093890477,1093891321,0
11:7e:5d:6b:a8:ad,6d:ed:fa:da:a8:ad,1093898459,1093899990,0
52:75:fc:df:b7:2d,66:da:d8:ed:a7:b0,1093891105,1093892819,0
6d:d3:23:45:a7:b0,6c:ed:53:31:a7:b0,1093893414,1093893712,0
6d:d3:23:45:a7:b0,6d:ed:fa:da:a7:b0,1093898116,1093898471,0
b6:a3:dc:a9:38:16,0b:a7:36:fe:74:96,1093893902,1093894057,1
11:7e:5d:6b:a8:ad,f6:cb:f5:b2:a8:ad,1093898697,1093898961,1
b6:93:c7:08:1a:00,61:fb:f9:f5:8e:5e,1093887972,1093893868,1
25:84:b1:64:80:db,41:e1:77:66:80:db,1093888349,1093904319,0
b6:a3:dc:08:b2:16,34:37:37:4f:37:fa,1093888548,1093890035,1
6d:d3:23:45:a7:b0,95:03:32:1e:a7:b0,1093902129,1093903003,1
11:7e:5d:6b:a8:ad,4a:13:f6:b8:a8:ad,1093893778,1093902087,1
25:84:b1:64:80:db,75:cb:fb:da:80:db,1093885393,1093888867,1
25:84:b1:64:80:db,6e:52:39:65:80:db,1093898980,1093898986,1
6d:d3:23:45:a7:b0,6c:03:32:1e:a7:b0,1093901495,1093903783,1
11:7e:5d:6b:a8:ad,ac:b5:a0:98:a8:ad,1093898958,1093900168,1
6d:d3:23:45:a7:b0,4e:5f:a8:c1:a7:b0,1093898072,1093904077,1
11:7e:5d:6b:a8:ad,d5:17:68:ad:a8:ad,1093898114,1093899785,1
11:7e:5d:6b:a8:ad,d8:fe:32:cc:a8:ad,1093898702,1093902052,1
11:7e:5d:6b:a8:ad,2f:0d:43:aa:a8:ad,1093901770,1093903635,1
b6:a3:dc:c8:de:16,fe:8b:ba:cd:46:5b,1093890834,1093892328,0
6d:d3:23:45:a7:b0,07:ed:53:af:a7:b0,1093887944,1093893919,0
12:31:8c:2a:b6:b0,c4:98:f5:ac:80:db,1093888378,1093898470,0
b6:a3:dc:08:b2:16,92:e7:ea:af:65:53,1093888483,1093891173,0
6d:d3:23:45:a7:b0,18:05:2d:5d:a7:b0,1093899120,1093899135,1
76:11:63:cb:da:d0,11:7e:5d:6b:a8:ad,1093893305,1093899469,0
95:6a:7a:67:b6:b0,00:0e:d7:87:e0:60,1093898455,1093898458,0
ff:ff:ff:ff:ff:ff,bd:ce:91:9f:9f:50,1093885991,1093900512,0
11:7e:5d:6b:a8:ad,6d:ed:53:af:a8:ad,1093900064,1093900066,0
52:75:fc:df:b7:2d,6d:ed:53:af:a7:b0,1093899989,1093900021,0
52:75:fc:df:b7:2d,07:ed:53:af:a7:b0,1093898126,1093898459,0
52:75:fc:df:b7:2d,6c:ed:53:af:a7:b0,1093899989,1093900021,0
12:31:8c:2a:b6:b0,6b:ed:b1:be:80:db,1093889715,1093889997,0
12:31:8c:2a:b6:b0,6e:9e:3f:8b:80:db,1093898073,1093901219,1
25:84:b1:64:80:db,6a:ed:fa:da:80:db,1093898455,1093900035,1
ff:ff:ff:ff:ff:ff,66:da:d8:ed:2d:5e,1093890697,1093890770,0
12:31:8c:2a:b6:b0,f6:cb:5c:6a:80:db,1093889281,1093892057,1
b6:31:ac:c9:c0:09,34:69:f2:fe:b4:fa,1093888353,1093891252,1
12:31:8c:2a:b6:b0,07:ed:53:af:80:db,1093898126,1093898132,0
11:7e:5d:6b:a8:ad,6c:ed:53:af:a8:ad,1093885686,1093893797,1
25:84:b1:64:80:db,6a:ed:53:af:80:db,1093893303,1093893567,1
00:50:59:85:13:ea,48:26:04:6e:80:db,1093899732,1093901188,0
12:31:8c:2a:b6:b0,03:50:52:af:80:db,1093888322,1093889992,0
6d:d3:23:45:a7:b0,6b:ed:eb:b0:a7:b0,1093893386,1093893911,1
b6:31:ac:a8:38:16,21:26:cc:64:94:1c,1093892817,1093893562,0
25:84:b1:64:80:db,88:67:c4:9c:80:db,1093897868,1093899678,1
6d:d3:23:45:a7:b0,ac:9c:b2:2e:a7:b0,1093894424,1093894927,0
f8:e9:ee:15:49:2d,25:84:b1:64:80:db,1093897456,1093898124,1
c8:3e:40:07:fe:bd,25:84:b1:64:80:db,1093899947,1093901574,1
12:31:8c:2a:b6:b0,60:bd:9e:ed:30:f2,1093898296,1093903330,1
12:31:8c:2a:b6:b0,48:26:04:6e:30:f2,1093899971,1093901183,0
12:31:8c:2a:b6:b0,40:3c:65:b6:80:db,1093898966,1093903550,1
47:c7:66:f6:fc:0b,25:84:b1:64:80:db,1093899734,1093901217,1
12:31:8c:2a:b6:b0,86:61:86:41:7a:a7,1093900234,1093901199,1
55:b0:d0:7d:eb:b2,48:26:04:6e:80:db,1093890028,1093900809,0
6d:d3:23:45:a7:b0,ad:b5:80:8a:a7:b0,1093898072,1093899746,1
12:31:8c:2a:b6:b0,07:ed:fa:37:80:db,1093898125,1093898421,0
12:31:8c:2a:b6:b0,07:ed:53:f1:80:db,1093889208,1093890195,0
18:fc:4e:82:24:93,25:84:b1:64:80:db,1093903076,1093903957,0
6d:d3:23:45:a7:b0,f6:cb:f5:b2:a7:b0,1093888750,1093892133,1
6d:d3:23:45:a7:b0,03:50:fb:da:a7:b0,1093893383,1093893413,0
53:bb:00:3a:1f:41,11:7e:5d:6b:a8:ad,1093897707,1093898283,0
a5:05:7f:54:58:d6,6d:d3:23:45:a7:b0,1093903387,1093904329,0
25:84:b1:64:80:db,c5:98:f5:ac:80:db,1093891100,1093900272,0
6d:d3:23:45:a7:b0,6a:ed:eb:b0:a7:b0,1093888251,1093893812,0
25:84:b1:64:80:db,03:50:b0:7e:80:db,1093889059,1093898711,0
25:84:b1:64:80:db,6d:ed:53:af:80:db,1093888159,1093893637,0
25:84:b1:64:80:db,57:a5:68:f6:80:db,1093894244,1093895006,1
6d:d3:23:45:a7:b0,4f:5f:a8:6b:a7:b0,1093898085,1093902497,1
25:84:b1:64:80:db,1c:07:32:0c:80:db,1093898913,1093898924,1
11:7e:5d:6b:a8:ad,99:f6:2f:da:a8:ad,1093898174,1093903268,1
11:7e:5d:6b:a8:ad,18:07:1a:4b:a8:ad,1093898918,1093899531,0
11:7e:5d:6b:a8:ad,ff:0c:a8:c1:a8:ad,1093898143,1093902770,1
25:84:b1:64:80:db,0f:ff:32:de:80:db,1093898712,1093899619,1
25:84:b1:64:80:db,6e:2f:1b:a5:80:db,1093898139,1093899261,1
ff:ff:ff:ff:ff:ff,48:26:04:6e:2d:5e,1093889644,1093890755,0
25:84:b1:64:80:db,5d:e3:29:2f:80:db,1093894925,1093900523,0
12:31:8c:2a:b6:b0,32:3d:80:37:88:34,1093898320,1093901479,1
d3:af:f2:a6:f0:3b,8b:ec:6f:e2:76:c1,1093888377,1093893079,1
25:84:b1:64:80:db,f3:bb:68:8b:80:db,1093889711,1093894689,1
12:31:8c:2a:b6:b0,58:11:32:cc:80:db,1093897944,1093902763,1
12:31:8c:2a:b6:b0,46:11:32:cc:80:db,1093897949,1093903865,1
12:31:8c:2a:b6:b0,5a:ff:0c:3f:80:db,1093898074,1093901502,1
12:31:8c:2a:b6:b0,94:03:32:de:80:db,1093898072,1093902498,1
11:7e:5d:6b:a8:ad,6e:b5:80:64:a8:ad,1093898122,1093903331,1
6d:d3:23:45:a7:b0,c5:fe:0c:3f:a7:b0,1093901495,1093901608,1
e5:09:fb:fc:38:8d,25:84:b1:64:80:db,1093898346,1093901271,1
6d:d3:23:45:a7:b0,0d:16:10:f6:a7:b0,1093889748,1093895016,0
11:7e:5d:6b:a8:ad,58:11:32:cc:a8:ad,1093898640,1093903918,1
11:7e:5d:6b:a8:ad,c0:09:10:1b:a8:ad,1093891623,1093902599,1
11:7e:5d:6b:a8:ad,5f:7d:f5:2f:a8:ad,1093898956,1093899647,1
6d:d3:23:45:a7:b0,29:ea:32:cc:a7:b0,1093901568,1093902778,1
25:84:b1:64:80:db,72:75:1a:1f:80:db,1093899703,1093901447,1
39:84:cf:19:2d:18,8f:97:72:d6:6a:a0,1093892531,1093893016,0
25:84:b1:64:80:db,3b:ea:f6:7e:80:db,1093892320,1093893876,0
6d:d3:23:45:a7:b0,c7:09:39:e3:a7:b0,1093891847,1093893276,0
ff:ff:ff:ff:ff:ff,b2:36:fa:53:f4:16,1093889976,1093893178,1
e9:bc:2b:67:73:11,29:05:a8:ce:b4:b7,1093892840,1093893275,1
e9:bc:2b:b5:94:11,29:05:a8:85:bd:fe,1093893227,1093893263,1
f2:bc:c2:e4:95:11,29:05:a8:85:bd:ce,1093892154,1093893263,1
f2:bc:c2:e4:95:11,29:05:a8:ce:b4:87,1093885662,1093893281,1
6d:d3:23:45:a7:b0,6e:a7:1f:a5:a7:b0,1093898140,1093901054,1
6d:d3:23:45:a7:b0,c7:09:c3:59:a7:b0,1093888733,1093894093,0
25:84:b1:64:80:db,cb:a1:c5:eb:80:db,1093899315,1093899677,1
6d:d3:23:45:a7:b0,c5:75:ed:2a:a7:b0,1093888422,1093888649,0
11:7e:5d:6b:a8:ad,3b:ea:a6:e3:a8:ad,1093902133,1093902811,0
25:84:b1:64:80:db,67:28:29:2f:80:db,1093890772,1093894478,0
6d:d3:23:45:a7:b0,6d:83:d5:cf:a7:b0,1093898122,1093899535,1
6d:d3:23:45:a7:b0,47:fe:c7:cd:a7:b0,1093898126,1093899706,1
e4:4f:78:1b:33:ca,6d:d3:23:45:a7:b0,1093895153,1093903888,0
6d:d3:23:45:a7:b0,02:ce:95:09:a7:b0,1093899533,1093899616,1
6d:d3:23:45:a7:b0,af:fe:d9:b0:a7:b0,1093890920,1093891736,1
12:31:8c:2a:b6:b0,c6:b8:fc:9b:9c:6a,1093887600,1093889870,1
25:84:b1:64:80:db,a4:47:39:8b:80:db,1093903668,1093903755,1
25:84:b1:64:80:db,83:8a:f2:b3:80:db,1093899420,1093899656,1
ff:ff:ff:ff:ff:ff,f7:ad:b2:7d:18:bb,1093885262,1093885325,0
11:7e:5d:6b:a8:ad,73:83:d3:d8:a8:ad,1093898900,1093899549,1
6d:d3:23:45:a7:b0,b5:11:32:de:a7:b0,1093901692,1093904465,1
6d:d3:23:45:a7:b0,0f:e2:8b:4a:a7:b0,1093894430,1093894924,0
bf:22:2d:6f:a4:de,02:bc:64:a7:a8:ad,1093903789,1093903853,0
11:7e:5d:6b:a8:ad,88:67:f5:b9:a8:ad,1093899623,1093904566,1
6d:d3:23:45:a7:b0,cb:1b:eb:da:a7:b0,1093898052,1093903523,1
6d:d3:23:45:a7:b0,02:c2:f2:4f:a7:b0,1093898208,1093902750,1
11:7e:5d:6b:a8:ad,85:ff:32:0c:a8:ad,1093903843,1093904580,1
6d:d3:23:45:a7:b0,85:ff:32:0c:a7:b0,1093901728,1093903263,1
6d:d3:23:45:a7:b0,b2:f2:3e:8b:a7:b0,1093899464,1093899740,1
11:7e:5d:6b:a8:ad,ad:a7:cb:08:a8:ad,1093902074,1093902714,1
11:7e:5d:6b:a8:ad,a4:f7:6a:8b:a8:ad,1093898736,1093901234,1
11:7e:5d:6b:a8:ad,5b:ff:32:cc:a8:ad,1093898612,1093904295,1
ff:ff:ff:ff:ff:ff,91:35:0f:b7:08:34,1093898565,1093898965,1
b6:93:c7:08:b2:16,0b:a7:2c:8a:b5:fa,1093888200,1093888469,1
11:7e:5d:6b:a8:ad,40:e3:8b:4a:a8:ad,1093894659,1093894669,0
11:7e:5d:6b:a8:ad,12:89:b2:20:a8:ad,1093894403,1093894660,0
6d:d3:23:45:a7:b0,56:20:46:4e:f3:a6,1093885199,1093901669,0
48:11:d0:24:26:d0,6d:d3:23:45:a7:b0,1093901491,1093903511,0
bf:22:2d:6f:a4:de,5e:34:d7:aa:f0:96,1093904550,1093904555,1
7e:3d:17:f0:0e:ce,6d:d3:23:45:a7:b0,1093902059,1093904091,0
00:50:59:85:13:ea,48:26:04:6e:2b:89,1093901190,1093901209,0
12:31:8c:2a:b6:b0,46:f3:b5:43:02:31,1093887322,1093893585,1
12:31:8c:2a:b6:b0,3b:ea:ed:2a:80:db,1093891856,1093893940,0
f2:bc:c2:24:f9:11,29:05:a8:ce:b4:87,1093894099,1093894140,1
f2:bc:2b:67:73:11,29:05:a8:85:bd:ce,1093885664,1093885805,1
6d:d3:23:45:a7:b0,6e:b5:f1:d6:a7:b0,1093902358,1093902754,1
6d:d3:23:45:a7:b0,3b:ea:b4:f8:a7:b0,1093888330,1093888742,0
25:84:b1:64:80:db,2b:3d:b1:64:80:db,1093899342,1093899353,1
d5:b9:cf:d2:8d:1d,51:dd:42:6b:87:e0,1093885916,1093893229,1
fc:ff:ff:ff:ff:ff,70:83:e0:d7:ee:62,1093885572,1093901851,0
6d:d3:23:45:a7:b0,c7:09:72:fa:a7:b0,1093888961,1093892556,0
12:31:8c:2a:b6:b0,02:85:e5:6e:4f:f7,1093899987,1093900494,1
11:7e:5d:6b:a8:ad,3b:ea:b4:28:a8:ad,1093892871,1093893830,0
a7:17:56:ac:b7:42,50:dd:42:7a:5e:e0,1093885572,1093888775,1
b4:77:c6:28:d6:95,48:26:04:6e:80:db,1093899984,1093901218,0
c6:2f:bf:f5:f4:e3,92:f7:36:12:2c:32,1093886436,1093892307,1
12:31:8c:2a:b6:b0,3b:ea:b4:f8:80:db,1093888291,1093888521,0
d5:b9:cf:73:16:c4,28:dd:8c:31:0a:e0,1093892145,1093892936,1
1b:50:0f:a8:7e:75,e7:fe:d9:b0:ec:c8,1093891984,1093894187,0
6d:d3:23:45:a7:b0,82:8a:2b:a4:a7:b0,1093898086,1093899736,1
11:7e:5d:6b:a8:ad,90:ff:32:cc:a8:ad,1093898133,1093902402,1
11:7e:5d:6b:a8:ad,cf:67:01:e8:a8:ad,1093902296,1093904306,0
bf:22:2d:6f:a4:de,59:66:ec:1b:96:31,1093904243,1093904325,0
bf:22:2d:6f:a4:de,92:fa:e0:44:96:31,1093904243,1093904325,0
12:31:8c:2a:b6:b0,af:19:f5:23:80:db,1093898419,1093899985,0
11:7e:5d:6b:a8:ad,23:e3:8b:f7:a8:ad,1093894298,1093895043,1
6d:d3:23:45:a7:b0,40:6b:6f:29:a7:b0,1093893057,1093903722,0
25:84:b1:64:80:db,66:99:54:fb:80:db,1093891456,1093893282,0
6d:d3:23:45:a7:b0,8c:ff:d9:b0:a7:b0,1093890535,1093894051,0
11:7e:5d:6b:a8:ad,5c:99:33:56:a8:ad,1093888937,1093902763,0
bf:22:2d:6f:a4:de,66:da:d8:ed:a8:ad,1093892116,1093892780,0
61:88:cc:7d:bf:b1,25:84:b1:64:80:db,1093900838,1093901451,1
d3:e1:40:52:db:72,25:84:b1:64:80:db,1093898099,1093901203,1
d3:e1:40:52:db:72,48:26:04:6e:80:db,1093898099,1093901198,0
cd:91:b6:a5:3f:f9,25:84:b1:64:80:db,1093899985,1093901210,1
6d:d3:23:45:a7:b0,d5:1b:1d:ba:a7:b0,1093885235,1093890716,0
7f:41:05:96:90:e0,25:84:b1:64:80:db,1093897974,1093899303,1
12:31:8c:2a:b6:b0,a7:e2:ef:a5:3d:d8,1093898691,1093899986,1
11:7e:5d:6b:a8:ad,88:67:f5:57:a8:ad,1093898514,1093904566,1
6d:d3:23:45:a7:b0,f0:fd:29:2f:a7:b0,1093891924,1093894218,0
25:84:b1:64:80:db,88:67:5f:8c:80:db,1093897797,1093902640,1
11:7e:5d:6b:a8:ad,f3:a7:0b:8b:a8:ad,1093894286,1093894323,1
44:13:14:37:de:30,37:70:66:f3:b5:4a,1093898518,1093899623,1
25:84:b1:64:80:db,07:93:ac:ef:80:db,1093901064,1093902321,1
c4:33:41:a6:43:89,db:df:b6:2c:b1:d7,1093885431,1093891406,0
12:31:8c:2a:b6:b0,66:99:4e:8f:80:db,1093899825,1093901188,1
12:31:8c:2a:b6:b0,66:99:a2:9b:80:db,1093899562,1093900796,0
11:7e:5d:6b:a8:ad,66:99:b8:ef:a8:ad,1093900675,1093903010,0
6d:d3:23:45:a7:b0,09:24:01:f0:a7:b0,1093901885,1093903407,0
11:7e:5d:6b:a8:ad,06:7f:05:06:a8:ad,1093899057,1093903012,1
11:7e:5d:6b:a8:ad,07:93:e7:66:a8:ad,1093899298,1093902438,1
ff:ff:ff:ff:ff:ff,48:26:04:6e:4a:39,1093889689,1093900893,0
25:84:b1:64:80:db,07:93:11:06:80:db,1093899760,1093901190,1
6d:d3:23:45:a7:b0,cc:02:23:45:a7:b0,1093899098,1093900361,0
d3:af:f2:a6:f0:3b,1f:fc:94:f5:5e:33,1093889907,1093890109,1
6d:d3:23:45:a7:b0,07:7f:a2:9b:a7:b0,1093899199,1093904358,1
25:84:b1:64:80:db,a7:f5:b8:0d:80:db,1093899056,1093904003,1
12:31:8c:2a:b6:b0,07:7f:05:06:80:db,1093899583,1093899843,1
12:31:8c:2a:b6:b0,38:25:4f:8f:80:db,1093887614,1093889243,0
11:7e:5d:6b:a8:ad,66:99:1a:84:a8:ad,1093899501,1093901276,0
6d:d3:23:45:a7:b0,07:93:06:c8:a7:b0,1093899696,1093902395,0
25:84:b1:64:80:db,09:24:01:f0:80:db,1093902207,1093903903,1
14:0a:0a:a8:9a:13,eb:34:6a:ee:9e:31,1093898015,1093898522,0
6d:d3:23:45:a7:b0,07:7f:4e:8f:a7:b0,1093899378,1093903042,0
6d:d3:23:45:a7:b0,c2:7b:23:45:a7:b0,1093893262,1093903894,1
11:7e:5d:6b:a8:ad,06:7f:b8:ef:a8:ad,1093899044,1093904359,1
11:7e:5d:6b:a8:ad,06:7f:b8:0d:a8:ad,1093899120,1093904003,1
11:7e:5d:6b:a8:ad,ff:87:f6:19:cb:db,1093897075,1093898261,0
11:7e:5d:6b:a8:ad,08:24:1b:84:a8:ad,1093900503,1093902494,0
4a:e6:7f:d8:3b:66,92:3c:88:50:10:98,1093890714,1093904353,1
25:84:b1:64:80:db,06:7f:1f:72:80:db,1093899171,1093904309,0
6d:d3:23:45:a7:b0,a7:f5:1a:84:a7:b0,1093885912,1093889278,1
11:7e:5d:6b:a8:ad,06:7f:1a:d5:a8:ad,1093899253,1093904380,1
bf:22:2d:6f:a4:de,27:de:fb:23:ba:8b,1093886215,1093904722,1
ff:ff:ff:ff:0f:3a,ff:ff:ff:ff:ff:ff,1093902192,1093903348,0
6d:d3:23:45:a7:b0,66:99:4d:6e:a7:b0,1093900565,1093902290,0
25:84:b1:64:80:db,66:75:14:f0:80:db,1093891400,1093893448,0
6d:d3:23:45:a7:b0,07:7f:1f:72:a7:b0,1093899404,1093903085,0
6d:d3:23:45:a7:b0,07:7f:b8:0d:a7:b0,1093902999,1093903992,0
12:31:8c:2a:b6:b0,06:7f:a2:9b:80:db,1093899838,1093900724,1
6d:d3:23:45:a7:b0,66:75:5a:8f:a7:b0,1093903188,1093903995,0
2d:92:12:1b:56:5b,30:2a:f3:ac:fc:b8,1093904350,1093904357,1
25:84:b1:64:80:db,1a:93:11:06:80:db,1093888768,1093891410,1
6d:d3:23:45:a7:b0,66:99:1f:72:a7:b0,1093901806,1093902405,0
12:31:8c:2a:b6:b0,67:99:05:06:80:db,1093889771,1093889805,0
6d:d3:23:45:a7:b0,a4:f6:29:2f:a7:b0,1093894442,1093895034,0
6d:d3:23:45:a7:b0,a7:f5:b8:0d:a7:b0,1093902497,1093903037,1
6d:d3:23:45:a7:b0,67:99:a2:9b:a7:b0,1093899580,1093900534,0
11:7e:5d:6b:a8:ad,c7:13:4e:8f:a8:ad,1093899899,1093900731,0
b9:e2:a5:37:8c:65,39:62:7d:d2:b8:d4,1093900829,1093903038,0
